unix,date,symbol,open,high,low,close,Volume SOL,Volume UST
1653177600,2022-05-22 00:00:00,SOL/UST,879.177,902.169,848.276,851.522,111.32614493,97507.02990209227
1653174000,2022-05-21 23:00:00,SOL/UST,969.072,969.072,878.759,879.637,43.5329,39698.0135364
1653170400,2022-05-21 22:00:00,SOL/UST,952.846,979.573,943.99,969.072,11.47210491,10987.11519332636
1653166800,2022-05-21 21:00:00,SOL/UST,957.617,957.617,924.706,955.704,92.73874355,87429.9440186503
1653163200,2022-05-21 20:00:00,SOL/UST,949.994,964.336,935.86,961.332,49.94393836,47362.72718263997
1653159600,2022-05-21 19:00:00,SOL/UST,978.904,978.904,897.687,952.844,66.8773427,62574.9553868772
1653156000,2022-05-21 18:00:00,SOL/UST,1007.193,1007.193,961.452,978.905,71.78093334,70953.85561724768
1653152400,2022-05-21 17:00:00,SOL/UST,1006.105,1047.837,996.094,1007.544,54.6018,55487.3149637
1653148800,2022-05-21 16:00:00,SOL/UST,931.255,1019.95,931.255,1005.753,361.2698,353209.579103
1653145200,2022-05-21 15:00:00,SOL/UST,903.763,932.091,898.427,925.701,38.7441,35462.2112424
1653141600,2022-05-21 14:00:00,SOL/UST,889.36,903.466,885.137,900.087,48.57003358,43438.33776237291
1653138000,2022-05-21 13:00:00,SOL/UST,882.278,893.813,865,890.25,89.23944999,78678.33864472918
1653134400,2022-05-21 12:00:00,SOL/UST,872.627,891.331,872.627,882.672,30.67107891,27052.51135206143
1653130800,2022-05-21 11:00:00,SOL/UST,860.515,880.514,857.083,871.761,47.48797359,41212.7949204801
1653127200,2022-05-21 10:00:00,SOL/UST,878.757,880.951,848.345,863.461,93.06174893,81111.12809133835
1653123600,2022-05-21 09:00:00,SOL/UST,881.396,883.722,870.024,878.283,54.5089,47747.6407942
1653120000,2022-05-21 08:00:00,SOL/UST,864.825,895.233,861.913,881.451,42.51063797,37556.54252892103
1653116400,2022-05-21 07:00:00,SOL/UST,851.961,868.008,826.033,868.008,15.0596,12628.4305196
1653112800,2022-05-21 06:00:00,SOL/UST,861.373,868.008,844.884,852.812,39.98469491,34344.10370555851
1653109200,2022-05-21 05:00:00,SOL/UST,891.14,891.14,858.501,858.501,19.10518236,16544.42729867248
1653105600,2022-05-21 04:00:00,SOL/UST,893.909,910.394,888.471,892.031,7.13574725,6423.41149026461
1653102000,2022-05-21 03:00:00,SOL/UST,859.343,900.253,849.584,893.975,34.01798134,29885.44168988528
1653098400,2022-05-21 02:00:00,SOL/UST,841.807,865.357,826.798,865.357,14.75248443,12271.49926740338
1653094800,2022-05-21 01:00:00,SOL/UST,835.746,848.421,824.855,842.134,15.2183,12752.7242303
1653091200,2022-05-21 00:00:00,SOL/UST,766.33,844.857,763.274,830,33.91875449,26985.60634162859
1653087600,2022-05-20 23:00:00,SOL/UST,770.939,770.939,737.11,765.564,99.0043,75477.863046
1653084000,2022-05-20 22:00:00,SOL/UST,814.31,815.515,754.932,773.251,62.6863,49342.152758
1653080400,2022-05-20 21:00:00,SOL/UST,781.796,825,780.237,815.357,96.75793405,77903.0742123779
1653076800,2022-05-20 20:00:00,SOL/UST,769.399,781.016,735.466,781.016,117.68952749,90570.62899145223
1653073200,2022-05-20 19:00:00,SOL/UST,818.355,828.193,714.636,767.025,310.90270124,232458.30897568323
1653069600,2022-05-20 18:00:00,SOL/UST,794.279,840.66,787.229,818.597,114.98758481,92455.48709735262
1653066000,2022-05-20 17:00:00,SOL/UST,764.802,802.186,755.573,799.816,114.71678531,88193.44998532101
1653062400,2022-05-20 16:00:00,SOL/UST,767.098,781.502,688.62,767.096,877.24298881,668013.72567904979
1653058800,2022-05-20 15:00:00,SOL/UST,771.709,776.347,752.67,769.399,126.3691,96668.745698
1653055200,2022-05-20 14:00:00,SOL/UST,761.75,780.395,748.177,774.796,97.40564454,74440.47977659472
1653051600,2022-05-20 13:00:00,SOL/UST,778.585,786.373,761.75,761.75,51.21330178,39669.26241323907
1653048000,2022-05-20 12:00:00,SOL/UST,774.382,795.635,767.025,777.899,79.86197137,62357.28883164709
1653044400,2022-05-20 11:00:00,SOL/UST,757.215,779.028,747.227,779.028,26.8216,20262.5291142
1653040800,2022-05-20 10:00:00,SOL/UST,720.294,765.088,720.294,757.932,142.1314716,105151.946385338
1653037200,2022-05-20 09:00:00,SOL/UST,706.749,720.946,704.048,717.426,16.9062,12001.8133142
1653033600,2022-05-20 08:00:00,SOL/UST,710.819,713.193,702.322,706.751,59.6836422,42224.6179510558
1653030000,2022-05-20 07:00:00,SOL/UST,689.308,711.86,684.134,706.866,29.5168,20545.2272377
1653026400,2022-05-20 06:00:00,SOL/UST,687.932,695.822,679.376,691.818,132.37717148,90648.38456132729
1653022800,2022-05-20 05:00:00,SOL/UST,679.052,689.995,669.887,689.995,53.7301,36296.9312924
1653019200,2022-05-20 04:00:00,SOL/UST,677.452,683.452,672.298,681.089,28.92742238,19653.67401253088
1653015600,2022-05-20 03:00:00,SOL/UST,697.62,698.318,667.918,677.696,44.79001975,30310.502596618
1653012000,2022-05-20 02:00:00,SOL/UST,694.316,699.715,684.185,696.924,19.7281,13674.7356497
1653008400,2022-05-20 01:00:00,SOL/UST,686.557,709.219,681.773,694.316,32.83060885,22827.74444702553
1653004800,2022-05-20 00:00:00,SOL/UST,702.52,705.485,682.708,689.065,28.9393306,20040.11813691815
1653001200,2022-05-19 23:00:00,SOL/UST,679.729,705.485,673.877,699.91,39.5715,27225.7990903
1652997600,2022-05-19 22:00:00,SOL/UST,668.949,680.409,641.453,677.696,70.6168,46585.7232844
1652994000,2022-05-19 21:00:00,SOL/UST,677.015,682.728,669.252,669.252,73.61625465,49651.95848612077
1652990400,2022-05-19 20:00:00,SOL/UST,655.712,698.727,648.156,674.552,76.84457211,51663.76282786431
1652986800,2022-05-19 19:00:00,SOL/UST,677.692,681.58,655.975,655.975,60.2114,40531.8055167
1652983200,2022-05-19 18:00:00,SOL/UST,687.932,690.525,671.341,675.665,71.46658275,48863.42976205475
1652979600,2022-05-19 17:00:00,SOL/UST,660.317,689.995,657.682,689.224,121.59271355,82517.65055888625
1652976000,2022-05-19 16:00:00,SOL/UST,658.924,672.695,620.031,660.582,264.68612589,172209.84697221302
1652972400,2022-05-19 15:00:00,SOL/UST,703.264,713.932,655.122,658.999,551.46835823,374188.14612382651
1652968800,2022-05-19 14:00:00,SOL/UST,668.522,713.204,662.624,703.265,197.69769572,135246.79515030054
1652965200,2022-05-19 13:00:00,SOL/UST,635.715,672.695,628.134,668.683,242.03773833,157598.30689560761
1652961600,2022-05-19 12:00:00,SOL/UST,650.488,670,636.346,636.346,164.60345249,108101.54455003691
1652958000,2022-05-19 11:00:00,SOL/UST,614.101,652.058,591.062,649.839,291.75173969,181635.31678633477
1652954400,2022-05-19 10:00:00,SOL/UST,644.668,645.955,599.115,614.48,245.37521379,150492.76851852506
1652950800,2022-05-19 09:00:00,SOL/UST,638.894,647.792,626.361,645.312,89.0113,56519.9417345
1652947200,2022-05-19 08:00:00,SOL/UST,628.489,643.443,612.24,639.533,238.16548337,149635.23620993389
1652943600,2022-05-19 07:00:00,SOL/UST,635.707,645.056,618.825,628.489,156.518,98573.2858859
1652940000,2022-05-19 06:00:00,SOL/UST,611.196,660.238,611.196,635.073,588.37193186,379151.71134322194
1652936400,2022-05-19 05:00:00,SOL/UST,577.568,611.011,568.461,611.011,174.06250977,102306.07414867196
1652932800,2022-05-19 04:00:00,SOL/UST,584.536,591.403,568.461,575.841,170.00297344,98622.61801971312
1652929200,2022-05-19 03:00:00,SOL/UST,571.256,589.228,560.446,585.12,196.68510695,113333.24988489835
1652925600,2022-05-19 02:00:00,SOL/UST,552.029,574.09,552.029,571.256,150.93793672,85219.92322214463
1652922000,2022-05-19 01:00:00,SOL/UST,558.786,593.364,543.717,543.717,120.41066609,69173.04474982091
1652918400,2022-05-19 00:00:00,SOL/UST,542.761,561.576,535.706,554.924,194.33732457,105592.80301345898
1652914800,2022-05-18 23:00:00,SOL/UST,556.991,557.987,528.565,545.192,325.08418671,175712.81220399832
1652911200,2022-05-18 22:00:00,SOL/UST,494.625,558.786,494.625,558.786,308.24884936,160612.4285466253
1652907600,2022-05-18 21:00:00,SOL/UST,480.924,490.532,479.945,487.235,315.5702,152697.1982599
1652904000,2022-05-18 20:00:00,SOL/UST,485.002,485.002,452.792,478.417,261.08630515,122008.9904669677
1652900400,2022-05-18 19:00:00,SOL/UST,509.592,515.789,490.42,492.805,39.45091533,19803.50260674536
1652896800,2022-05-18 18:00:00,SOL/UST,495.421,510,489.88,509.592,57.93618467,28877.56790505464
1652893200,2022-05-18 17:00:00,SOL/UST,502.393,512.577,487.537,489.567,87.5791,43547.9742604
1652889600,2022-05-18 16:00:00,SOL/UST,482.161,512.816,482.161,502.855,132.70413509,66088.59440354789
1652886000,2022-05-18 15:00:00,SOL/UST,458.596,508.097,435.204,477.027,797.6517027,380924.2816232086
1652882400,2022-05-18 14:00:00,SOL/UST,475,485.922,392.848,452.98,1570.21113782,685086.86150869941
1652878800,2022-05-18 13:00:00,SOL/UST,541.849,542.716,482.479,482.479,416.69874782,211632.73418430417
1652875200,2022-05-18 12:00:00,SOL/UST,563.259,564.38,526.643,546.175,399.4658,216637.6534636
1652871600,2022-05-18 11:00:00,SOL/UST,589.552,592.473,560.015,563.259,228.96185386,131385.0148830695
1652868000,2022-05-18 10:00:00,SOL/UST,567.196,592.862,567.196,589.552,87.99093844,51310.57917165668
1652864400,2022-05-18 09:00:00,SOL/UST,586.875,589.817,562.786,567.198,237.52450621,135958.43778897978
1652860800,2022-05-18 08:00:00,SOL/UST,608.372,612.318,570.1,585.12,172.0358,101749.6378302
1652857200,2022-05-18 07:00:00,SOL/UST,581.625,610.933,571.255,608.98,228.07761398,135078.2629601851
1652853600,2022-05-18 06:00:00,SOL/UST,621.89,623.274,535.203,582.206,1229.66722748,688989.5037786595
1652850000,2022-05-18 05:00:00,SOL/UST,620.649,636.56,615.375,621.464,36.9410617,23027.8526393225
1652846400,2022-05-18 04:00:00,SOL/UST,617.949,628.67,617.949,618.793,82.753965,51491.70070375
1652842800,2022-05-18 03:00:00,SOL/UST,633.812,636.97,613.299,617.949,95.00575658,59611.58230062947
1652839200,2022-05-18 02:00:00,SOL/UST,634.441,646.075,631.91,634.441,26.6372543,17012.5786161337
1652835600,2022-05-18 01:00:00,SOL/UST,637.619,645.331,627.394,636.56,51.46112947,32771.28183735521
1652832000,2022-05-18 00:00:00,SOL/UST,647.249,658.428,636.956,639.531,151.35398642,98119.05898701942
1652828400,2022-05-17 23:00:00,SOL/UST,620.168,650.488,615.43,647.25,107.15246943,67772.71619923379
1652824800,2022-05-17 22:00:00,SOL/UST,628.489,645.331,618.793,618.793,87.54352761,55615.19404884411
1652821200,2022-05-17 21:00:00,SOL/UST,604.131,636.773,599.322,628.762,91.77023293,56262.65058429507
1652817600,2022-05-17 20:00:00,SOL/UST,605.946,631.282,599.238,604.443,229.46273891,141056.7134052248
1652814000,2022-05-17 19:00:00,SOL/UST,636.344,648.915,599.482,608.37,172.02905279,106038.45013372725
1652810400,2022-05-17 18:00:00,SOL/UST,621.269,641.453,618.491,634.441,207.77448605,131291.20833124388
1652806800,2022-05-17 17:00:00,SOL/UST,606.062,629.738,598.667,621.013,30.9258,19251.4312362
1652803200,2022-05-17 16:00:00,SOL/UST,611.771,615.093,582.788,606.212,99.82165038,59162.59921054778
1652799600,2022-05-17 15:00:00,SOL/UST,612.24,631.909,600.521,611.416,179.79399849,110963.83632553779
1652796000,2022-05-17 14:00:00,SOL/UST,633.174,645.301,609.599,612.24,372.60631435,233505.54129748787
1652792400,2022-05-17 13:00:00,SOL/UST,672.661,686.167,633.596,633.596,301.70498462,200127.9979589055
1652788800,2022-05-17 12:00:00,SOL/UST,627.395,680.393,616.697,672.661,357.8027297,229272.1923935708
1652785200,2022-05-17 11:00:00,SOL/UST,597.528,658.432,594.336,627.572,629.49458561,391193.78923900161
1652781600,2022-05-17 10:00:00,SOL/UST,588.05,611.011,587.292,597.529,290.59927545,172094.15497198249
1652778000,2022-05-17 09:00:00,SOL/UST,581.163,611.336,568.899,587.463,216.45905269,126472.66129250854
1652774400,2022-05-17 08:00:00,SOL/UST,554.906,597.497,548.879,581.504,301.86698595,171577.38433342419
1652770800,2022-05-17 07:00:00,SOL/UST,593.959,593.959,548.879,554.943,378.7956,213623.8173755
1652767200,2022-05-17 06:00:00,SOL/UST,592.026,610.304,579.82,596.165,285.63095826,169119.39601403398
1652763600,2022-05-17 05:00:00,SOL/UST,558.277,597.375,544.227,596.923,407.34831045,233524.9594103405
1652760000,2022-05-17 04:00:00,SOL/UST,605.002,605.002,541.487,557.72,1102.9637655,620528.17747889391
1652756400,2022-05-17 03:00:00,SOL/UST,526.849,616.525,526.324,605.064,891.91342765,504999.81603303078
1652752800,2022-05-17 02:00:00,SOL/UST,500.684,560.512,500.684,526.324,705.95543967,374631.11591966435
1652749200,2022-05-17 01:00:00,SOL/UST,460.1,513.854,441.064,499.187,2270.10612119,1091950.19732722806
1652745600,2022-05-17 00:00:00,SOL/UST,534.803,536.408,447.237,457.814,1525.69851126,762262.4350369116
1652742000,2022-05-16 23:00:00,SOL/UST,577.568,599.141,519.015,534.803,1416.49543293,788135.98962844335
1652738400,2022-05-16 22:00:00,SOL/UST,612.081,619.745,548.88,575.265,1238.92795848,709303.87022495805
1652734800,2022-05-16 21:00:00,SOL/UST,645.617,671.861,585.679,612.24,258.4154,161277.9641787
1652731200,2022-05-16 20:00:00,SOL/UST,541.629,646.523,531.607,645.598,568.62129186,333239.13555041589
1652727600,2022-05-16 19:00:00,SOL/UST,525.274,572.44,496.207,537.481,662.01560117,351166.62506801258
1652724000,2022-05-16 18:00:00,SOL/UST,607,625.743,425.002,554.906,1522.1707841,784996.13651443524
1652720400,2022-05-16 17:00:00,SOL/UST,818.597,898.598,572.931,602.833,585.21806022,442234.10798754308
1652716800,2022-05-16 16:00:00,SOL/UST,874.086,874.086,704.79,819.289,482.67826679,385678.85402917157
1652713200,2022-05-16 15:00:00,SOL/UST,929.688,989.783,854.701,874.169,455.88441785,415229.71772388629
1652709600,2022-05-16 14:00:00,SOL/UST,706.865,1026.911,682.612,929.688,963.50671798,852291.20890907487
1652706000,2022-05-16 13:00:00,SOL/UST,651.414,727.059,632.581,704.79,326.06759692,221243.32455013187
1652702400,2022-05-16 12:00:00,SOL/UST,627.572,656.178,577.357,646.483,503.88597124,313202.6970483746
1652698800,2022-05-16 11:00:00,SOL/UST,648.43,689.523,621.223,628.235,692.74095611,450404.01965832498
1652695200,2022-05-16 10:00:00,SOL/UST,636.56,713.684,581.324,652.969,1342.49252307,871492.73993352869
1652691600,2022-05-16 09:00:00,SOL/UST,391.247,722.478,380.08,636.357,3138.77458131,1660208.26050120917
1652688000,2022-05-16 08:00:00,SOL/UST,381.982,395.171,371.822,392.423,586.45090175,223909.5201618423
1652684400,2022-05-16 07:00:00,SOL/UST,394.777,418.571,376.679,380.84,784.59830345,308344.7819245061
1652680800,2022-05-16 06:00:00,SOL/UST,379.32,407.174,379.305,396.356,515.6931837,201017.46500149988
1652677200,2022-05-16 05:00:00,SOL/UST,371.081,386.201,369.955,378.943,341.45726843,129451.95567643474
1652673600,2022-05-16 04:00:00,SOL/UST,365.931,378.155,355.844,371.081,449.87074243,163828.19349801665
1652670000,2022-05-16 03:00:00,SOL/UST,369.97,378.564,364.204,366.296,443.16240472,164735.16314720688
1652666400,2022-05-16 02:00:00,SOL/UST,349.856,373.309,347.073,369.602,902.8543,324650.5464643
1652662800,2022-05-16 01:00:00,SOL/UST,363.383,376.303,336.956,350.905,1039.37283358,368473.68573084432
1652659200,2022-05-16 00:00:00,SOL/UST,393.204,393.204,358.698,363.736,459.3519,171262.2309812
1652655600,2022-05-15 23:00:00,SOL/UST,390.865,395.547,369.214,392.813,490.72918397,188666.04535381262
1652652000,2022-05-15 22:00:00,SOL/UST,393.32,402.227,376.957,397.132,164.32320168,63563.75874571201
1652648400,2022-05-15 21:00:00,SOL/UST,369.971,404.524,368.497,393.264,443.93358886,169641.02006633193
1652644800,2022-05-15 20:00:00,SOL/UST,362.658,375.553,332.115,368.865,896.1492685,314596.53433724027
1652641200,2022-05-15 19:00:00,SOL/UST,404.98,404.98,362.658,362.658,713.37963538,267857.44963473424
1652637600,2022-05-15 18:00:00,SOL/UST,371.836,410.448,371.636,395.439,642.92124053,253269.85613344994
1652634000,2022-05-15 17:00:00,SOL/UST,355.844,384.142,353.013,383.711,706.67644362,256346.13755399344
1652630400,2022-05-15 16:00:00,SOL/UST,321.396,360.306,321.075,356.545,564.58918546,189492.97889403435
1652626800,2022-05-15 15:00:00,SOL/UST,357.983,362.296,320.115,322.36,501.48788798,170788.61581516516
1652623200,2022-05-15 14:00:00,SOL/UST,348.81,359.056,320.115,358.336,1310.9,445955.5744512
1652619600,2022-05-15 13:00:00,SOL/UST,296.2,379.658,296.2,349.158,1083.99424203,364935.01838048182
1652616000,2022-05-15 12:00:00,SOL/UST,295,296.776,292.407,292.407,10.2446,3013.0134752
1652612400,2022-05-15 11:00:00,SOL/UST,293.264,311.346,283.743,311.346,30.59342502,9160.51650874784
1652608800,2022-05-15 10:00:00,SOL/UST,275.708,283.111,269.613,283.109,51.3959,14313.2996637
1652605200,2022-05-15 09:00:00,SOL/UST,249.017,277.177,243.096,277.177,156.75416001,40328.62732573181
1652601600,2022-05-15 08:00:00,SOL/UST,273.594,283.471,246.133,246.331,150.06841857,40153.96882385647
1652598000,2022-05-15 07:00:00,SOL/UST,289.183,303.86,273.793,273.793,76.25117829,22120.69385856137
1652594400,2022-05-15 06:00:00,SOL/UST,270.957,295.271,267.449,287.285,330.56725365,92198.10818268811
1652590800,2022-05-15 05:00:00,SOL/UST,266.816,295.609,265.253,270.96,280.1085,79341.654571
1652587200,2022-05-15 04:00:00,SOL/UST,236.336,271.056,236.22,258.769,205.76846502,52163.20438520568
1652583600,2022-05-15 03:00:00,SOL/UST,212.913,254.428,211.787,254.428,998.9593244,224612.90108854194
1652580000,2022-05-15 02:00:00,SOL/UST,262.989,275,217.398,217.398,187.1859,44909.0769873
1652576400,2022-05-15 01:00:00,SOL/UST,313.633,335.157,238.963,238.963,379.91861732,99827.20648941905
1652572800,2022-05-15 00:00:00,SOL/UST,347.072,350.205,321.537,323.212,61.10669093,20611.25339741531
1652569200,2022-05-14 23:00:00,SOL/UST,325.918,362.658,325.449,346.726,451.88012625,160977.58833027776
1652565600,2022-05-14 22:00:00,SOL/UST,344.655,359.583,313.253,325.593,136.0686933,45032.51928232691
1652562000,2022-05-14 21:00:00,SOL/UST,342.257,352.66,322.36,343.626,146.14800231,49269.31425123012
1652558400,2022-05-14 20:00:00,SOL/UST,325.918,345,303.854,342.599,131.32330407,43151.29224433247
1652554800,2022-05-14 19:00:00,SOL/UST,327.548,349.505,314.17,324.944,51.10395914,16999.29078787269
1652551200,2022-05-14 18:00:00,SOL/UST,348.5,348.5,324.296,327.875,193.51911618,66341.09489785476
1652547600,2022-05-14 17:00:00,SOL/UST,311.112,372.115,308.499,348.461,116.40129325,39130.66947168313
1652544000,2022-05-14 16:00:00,SOL/UST,300.6,323.649,289.502,304.274,41.05678757,12737.69864216099
1652540400,2022-05-14 15:00:00,SOL/UST,287.354,311.216,287.354,310.747,198.87412145,58810.24755426542
1652536800,2022-05-14 14:00:00,SOL/UST,305.14,320.133,271.608,278.07,102.56366767,29634.40826908704
1652533200,2022-05-14 13:00:00,SOL/UST,310.97,333.153,298.882,323.592,414.21127864,134308.24393441111
1652529600,2022-05-14 12:00:00,SOL/UST,307.499,344.656,292.647,315.527,1201.92279328,380343.92944049296
1652526000,2022-05-14 11:00:00,SOL/UST,294.535,357.624,278.263,298.727,410.28436466,124216.36674241858
1652522400,2022-05-14 10:00:00,SOL/UST,285.651,300,253.918,253.918,26.19949343,7318.35840234599
1652518800,2022-05-14 09:00:00,SOL/UST,348.81,348.81,247.848,250.199,411.13575381,113519.68243773167
1652515200,2022-05-14 08:00:00,SOL/UST,355.489,374.055,309.624,349.158,164.73263035,57684.63003760722
1652511600,2022-05-14 07:00:00,SOL/UST,418.027,418.027,354.072,355.489,124.99791859,47495.48634737099
1652508000,2022-05-14 06:00:00,SOL/UST,456.182,473.146,410.79,425.392,58.39189844,26560.84351126876
1652504400,2022-05-14 05:00:00,SOL/UST,464.288,492.743,455.716,464.206,147.7976784,70906.28632909108
1652500800,2022-05-14 04:00:00,SOL/UST,465.132,507.599,456.17,473.515,36.15622862,17480.3022264085
1652497200,2022-05-14 03:00:00,SOL/UST,524.574,524.576,440.072,448.276,59.17984574,28351.06494326166
1652493600,2022-05-14 02:00:00,SOL/UST,552.785,569.209,497.793,534.903,88.99201288,46547.83922679086
1652490000,2022-05-14 01:00:00,SOL/UST,687.434,687.434,506.565,554.906,242.02293312,137823.3840315265
1652486400,2022-05-14 00:00:00,SOL/UST,616.186,692.241,593.223,687.434,99.58494778,63173.45387825681
1652482800,2022-05-13 23:00:00,SOL/UST,672.695,672.695,606.952,611.903,325.05431473,213891.66165172964
1652479200,2022-05-13 22:00:00,SOL/UST,524.569,728.688,506.563,667.988,671.35222644,426972.68363907208
1652475600,2022-05-13 21:00:00,SOL/UST,584.406,605.139,497.794,533.126,112.06864633,60338.01113038763
1652472000,2022-05-13 20:00:00,SOL/UST,490.177,595.408,480.707,584.406,159.91908767,90196.84489425624
1652468400,2022-05-13 19:00:00,SOL/UST,351.724,525.642,351.724,490.177,137.91683791,70894.01243129834
